DELIVERY_DATE,DELIVERY_HOUR,INTERVAL,ENGY
2015/8/13,13,6,18.86
2015/8/13,13,7,18.55
2015/8/13,13,8,18.55
2015/8/13,13,9,14.25
2015/8/13,13,10,13.44
2015/8/13,13,11,14.23
2015/8/13,13,12,18.81
2015/8/13,14,1,18.81
2015/8/13,14,2,16.07
2015/8/13,14,3,13.44
2015/8/13,14,4,13.44
2015/8/13,14,5,18.81
2015/8/13,14,6,13.44
2015/8/13,14,7,13.25
2015/8/13,14,8,13.44
2015/8/13,14,9,14.25
2015/8/13,14,10,13.44
2015/8/13,14,11,18.81
2015/8/13,14,12,18.81
2015/8/13,15,1,18.81
2015/8/13,15,2,16.32
2015/8/13,15,3,14.39
2015/8/13,15,4,14.38
2015/8/13,15,5,14.38
2015/8/13,15,6,14.36
2015/8/13,15,7,14.38
2015/8/13,15,8,14.39
2015/8/13,15,9,14.39
2015/8/13,15,10,14.37
2015/8/13,15,11,14.39
2015/8/13,15,12,20.19
2015/8/13,16,1,10.53
2015/8/13,16,2,14.32
2015/8/13,16,3,14.34
2015/8/13,16,4,14.34
2015/8/13,16,5,14.35
2015/8/13,16,6,14.34
2015/8/13,16,7,14.35
2015/8/13,16,8,14.38
2015/8/13,16,9,14.38
2015/8/13,16,10,14.38
2015/8/13,16,11,14.4
2015/8/13,16,12,14.4
2015/8/13,17,1,22.56
2015/8/13,17,2,22.92
2015/8/13,17,3,22.92
2015/8/13,17,4,25.61
2015/8/13,17,5,25.61
2015/8/13,17,6,27.22
2015/8/13,17,7,27.22
2015/8/13,17,8,25.61
2015/8/13,17,9,27.53
2015/8/13,17,10,27.53
2015/8/13,17,11,27.53
2015/8/13,17,12,27.53
2015/8/13,18,1,23.62
2015/8/13,18,2,24.95
2015/8/13,18,3,24.95
2015/8/13,18,4,25
2015/8/13,18,5,26.01
2015/8/13,18,6,26.01
2015/8/13,18,7,26.01
2015/8/13,18,8,26.01
2015/8/13,18,9,26.01
2015/8/13,18,10,28
2015/8/13,18,11,28.01
2015/8/13,18,12,27.51
2015/8/13,19,1,26.25
2015/8/13,19,2,26.26
2015/8/13,19,3,26.25
2015/8/13,19,4,26.25
2015/8/13,19,5,26.25
2015/8/13,19,6,26.25
2015/8/13,19,7,26.25
2015/8/13,19,8,26.25
2015/8/13,19,9,26.25
2015/8/13,19,10,26.25
2015/8/13,19,11,26.25
2015/8/13,19,12,26.01
2015/8/13,20,1,22.4
2015/8/13,20,2,24.94
2015/8/13,20,3,24.94
2015/8/13,20,4,24.94
2015/8/13,20,5,24.94
2015/8/13,20,6,24.95
2015/8/13,20,7,25.61
2015/8/13,20,8,25.61
2015/8/13,20,9,26.57
2015/8/13,20,10,25.61
2015/8/13,20,11,25.61
2015/8/13,20,12,25.61
2015/8/13,21,1,28.37
2015/8/13,21,2,28.38
2015/8/13,21,3,28.38
2015/8/13,21,4,28.37
2015/8/13,21,5,28.38
2015/8/13,21,6,27.59
2015/8/13,21,7,25.16
2015/8/13,21,8,25.16
2015/8/13,21,9,24.93
2015/8/13,21,10,22.86
2015/8/13,21,11,22.56
2015/8/13,21,12,22.56
2015/8/13,22,1,29.53
2015/8/13,22,2,29.54
2015/8/13,22,3,28.97
2015/8/13,22,4,28.11
2015/8/13,22,5,27.83
2015/8/13,22,6,27.83
2015/8/13,22,7,13.24
2015/8/13,22,8,13.24
2015/8/13,22,9,13.23
2015/8/13,22,10,13.22
2015/8/13,22,11,13.19
2015/8/13,22,12,13.18
2015/8/13,23,1,29.07
2015/8/13,23,2,29.05
2015/8/13,23,3,28.41
2015/8/13,23,4,13.44
2015/8/13,23,5,13.25
2015/8/13,23,6,13.23
2015/8/13,23,7,13.21
2015/8/13,23,8,13.18
2015/8/13,23,9,13.19
2015/8/13,23,10,13.18
2015/8/13,23,11,13.17
2015/8/13,23,12,12.66
2015/8/13,24,1,29.05
2015/8/13,24,2,28.82
2015/8/13,24,3,13.25
2015/8/13,24,4,13.25
2015/8/13,24,5,13.21
2015/8/13,24,6,13.2
2015/8/13,24,7,13.18
2015/8/13,24,8,13.17
2015/8/13,24,9,13.16
2015/8/13,24,10,12.66
2015/8/13,24,11,12.66
2015/8/13,24,12,5.14
2015/8/14,1,1,14.33
2015/8/14,1,2,12.66
2015/8/14,1,3,14.28
2015/8/14,1,4,12.58
2015/8/14,1,5,5.14
2015/8/14,1,6,4.7
2015/8/14,2,1,14.31
2015/8/14,2,2,11.57
2015/8/14,2,3,12.58
2015/8/14,2,4,5.12
2015/8/14,2,5,5.12
2015/8/14,2,6,4.75
2015/8/14,2,7,4.89
2015/8/14,2,8,4.7
2015/8/14,2,9,4.7
2015/8/14,2,10,4.7
2015/8/14,2,11,4.7
2015/8/14,3,1,14.31
2015/8/14,3,2,12.66
2015/8/14,3,3,14.3
2015/8/14,3,4,14.3
2015/8/14,3,5,11.57
2015/8/14,3,6,5.12
2015/8/14,3,7,12.66
2015/8/14,3,9,6.09
2015/8/14,3,10,5.14
2015/8/14,3,11,6.2
2015/8/14,3,12,5.14
2015/8/14,4,1,14.31
2015/8/14,4,2,12.58
2015/8/14,4,3,14.3
2015/8/14,4,4,6.09
2015/8/14,4,5,4.88
2015/8/14,4,6,6.2
2015/8/14,4,7,5.14
2015/8/14,4,8,6.2
2015/8/14,4,9,12.66
2015/8/14,4,10,11.82
2015/8/14,4,11,14.3
2015/8/14,4,12,14.3
2015/8/14,5,3,5.14
2015/8/14,5,4,11.57
2015/8/14,5,5,11.57
2015/8/14,5,6,5.14
2015/8/14,5,7,14.28
2015/8/14,5,8,14.28
2015/8/14,5,9,14.31
2015/8/14,5,10,14.31
2015/8/14,5,11,14.32
2015/8/14,5,12,14.33
2015/8/14,6,1,4.89
2015/8/14,6,2,5.14
2015/8/14,6,3,11.82
2015/8/14,6,4,14.27
2015/8/14,6,5,11.85
2015/8/14,6,6,12.58
2015/8/14,6,7,14.31
2015/8/14,6,8,14.32
2015/8/14,6,9,14.32
2015/8/14,6,10,14.32
2015/8/14,6,11,14.34
2015/8/14,6,12,14.35
2015/8/14,7,4,4.76
2015/8/14,7,5,5.14
2015/8/14,7,6,5.64
2015/8/14,7,7,12.5
2015/8/14,7,8,6.2
2015/8/14,7,9,11.57
2015/8/14,7,10,14.32
2015/8/14,7,11,14.32
2015/8/14,7,12,14.33
2015/8/14,8,1,11.57
2015/8/14,8,2,5.99
2015/8/14,8,3,8.79
2015/8/14,8,4,8.79
2015/8/14,8,5,8.79
2015/8/14,8,6,12.5
2015/8/14,8,7,14.32
2015/8/14,8,8,14.32
2015/8/14,8,9,14.33
2015/8/14,8,10,14.33
2015/8/14,8,11,14.33
2015/8/14,8,12,14.36
2015/8/14,9,1,14.34
2015/8/14,9,2,14.34
2015/8/14,9,3,14.35
2015/8/14,9,4,14.35
2015/8/14,9,5,14.35
2015/8/14,9,6,14.36
2015/8/14,9,7,14.36
2015/8/14,9,8,14.37
2015/8/14,9,9,14.38
2015/8/14,9,10,14.39
2015/8/14,9,11,14.38
2015/8/14,9,12,14.35
2015/8/14,10,1,5.84
2015/8/14,10,2,5.99
2015/8/14,10,3,6.11
2015/8/14,10,4,5.84
2015/8/14,10,5,11.85
2015/8/14,10,6,11.57
2015/8/14,10,7,11.91
2015/8/14,10,8,12.66
2015/8/14,10,9,12.66
2015/8/14,10,10,14.32
2015/8/14,10,11,14.32
2015/8/14,10,12,14.34
2015/8/14,11,1,14.39
2015/8/14,11,2,20.56
2015/8/14,11,3,20.56
2015/8/14,11,4,20.56
2015/8/14,11,5,20.56
2015/8/14,11,6,20.56
2015/8/14,11,7,20.56
2015/8/14,11,8,20.56
2015/8/14,11,9,20.56
2015/8/14,11,10,20.56
2015/8/14,11,11,20.56
2015/8/14,11,12,20.59
2015/8/14,12,1,20.6
2015/8/14,12,2,20.61
2015/8/14,12,3,20.61
2015/8/14,12,4,20.6
2015/8/14,12,5,20.6
2015/8/14,12,6,20.61
2015/8/14,12,7,20.61
2015/8/14,12,8,20.61
2015/8/14,12,9,20.61
2015/8/14,12,10,20.61
2015/8/14,12,11,20.61
2015/8/14,12,12,20.61
2015/8/14,13,1,28.64
2015/8/14,13,2,28.65
2015/8/14,13,3,28.7
2015/8/14,13,4,28.7
2015/8/14,13,5,28.7
2015/8/14,13,6,28.7
2015/8/14,13,7,28.7
2015/8/14,13,8,28.7
2015/8/14,13,9,29.01
2015/8/14,13,10,28.77
2015/8/14,13,11,28.77
2015/8/14,13,12,28.7
2015/8/14,14,1,28.7
2015/8/14,14,2,28.7
2015/8/14,14,3,28.7
2015/8/14,14,4,28.7
2015/8/14,14,5,28.7
2015/8/14,14,6,28.7
2015/8/14,14,7,28.7
2015/8/14,14,8,29
2015/8/14,14,9,28.77
2015/8/14,14,10,28.7
2015/8/14,14,11,28.7
2015/8/14,14,12,28.7
2015/8/14,15,1,28.7
2015/8/14,15,2,28.7
2015/8/14,15,3,28.7
2015/8/14,15,4,28.7
2015/8/14,15,5,28.7
2015/8/14,15,6,28.7
2015/8/14,15,7,28.77
2015/8/14,15,8,28.77
2015/8/14,15,9,28.8
2015/8/14,15,10,28.7
2015/8/14,15,11,28.77
2015/8/14,15,12,28.8
2015/8/14,16,1,25.67
2015/8/14,16,2,27.96
2015/8/14,16,3,27.96
2015/8/14,16,4,25.68
2015/8/14,16,5,25.68
2015/8/14,16,6,25.68
2015/8/14,16,7,28.7
2015/8/14,16,8,28.7
2015/8/14,16,9,28.7
2015/8/14,16,10,28.7
2015/8/14,16,11,28.7
2015/8/14,16,12,28.7
2015/8/14,17,1,25.04
2015/8/14,17,2,25.44
2015/8/14,17,3,25.45
2015/8/14,17,4,27.66
2015/8/14,17,5,27.95
2015/8/14,17,6,28.77
2015/8/14,17,7,27.96
2015/8/14,17,8,27.97
2015/8/14,17,9,29.25
2015/8/14,17,10,29.25
2015/8/14,17,11,29.25
2015/8/14,17,12,29.18
2015/8/14,18,1,27.66
2015/8/14,18,2,25.04
2015/8/14,18,3,27.66
2015/8/14,18,4,27.66
2015/8/14,18,5,27.66
2015/8/14,18,6,28.77
2015/8/14,18,7,28.77
2015/8/14,18,8,27.66
2015/8/14,18,9,28.82
2015/8/14,18,10,28.81
2015/8/14,18,11,28.81
2015/8/14,18,12,29.63
2015/8/14,19,1,28.77
2015/8/14,19,2,28.81
2015/8/14,19,3,28.82
2015/8/14,19,4,28.81
2015/8/14,19,5,28.81
2015/8/14,19,6,28.81
2015/8/14,19,7,28.81
2015/8/14,19,8,28.82
2015/8/14,19,9,28.81
2015/8/14,19,10,28.81
2015/8/14,19,11,28.81
2015/8/14,19,12,27.66
2015/8/14,20,1,39.18
2015/8/14,20,2,34.01
2015/8/14,20,3,33.66
2015/8/14,20,4,33.66
2015/8/14,20,5,33.66
2015/8/14,20,6,33.66
2015/8/14,20,7,29.75
2015/8/14,20,8,29.73
2015/8/14,20,9,29.73
2015/8/14,20,10,29.65
2015/8/14,20,11,29.66
2015/8/14,20,12,29.7
2015/8/14,21,1,30.11
2015/8/14,21,2,29.73
2015/8/14,21,3,29.73
2015/8/14,21,4,29.73
2015/8/14,21,5,29.71
2015/8/14,21,6,29.92
2015/8/14,21,7,30.1
2015/8/14,21,8,30.1
2015/8/14,21,9,29.73
2015/8/14,21,10,29.75
2015/8/14,21,11,29.92
2015/8/14,21,12,29.73
2015/8/14,22,1,30.1
2015/8/14,22,2,29.92
2015/8/14,22,3,29.73
2015/8/14,22,4,29.71
2015/8/14,22,5,29
2015/8/14,22,6,29
2015/8/14,22,7,28.82
2015/8/14,22,8,29
2015/8/14,22,9,28.77
2015/8/14,22,10,28.81
2015/8/14,22,11,28.7
2015/8/14,22,12,28.7
2015/8/14,23,1,33.15
2015/8/14,23,2,30.11
2015/8/14,23,3,30.11
2015/8/14,23,4,29.75
2015/8/14,23,5,29.71
2015/8/14,23,6,28.82
2015/8/14,23,7,28.77
2015/8/14,23,8,28.7
2015/8/14,23,9,28.7
2015/8/14,23,10,28.7
2015/8/14,23,11,26.69
2015/8/14,23,12,26.69
2015/8/14,24,1,65
2015/8/14,24,2,39.08
2015/8/14,24,3,61.8
2015/8/14,24,4,63.23
2015/8/14,24,5,40.2
2015/8/14,24,6,41.81
2015/8/14,24,7,39.12
2015/8/14,24,8,33.48
2015/8/14,24,9,33.15
2015/8/14,24,10,29.73
2015/8/14,24,11,29.73
2015/8/14,24,12,29.71
2015/8/15,1,1,29.06
2015/8/15,1,2,29.06
2015/8/15,1,3,29.05
2015/8/15,1,4,32.01
2015/8/15,1,5,28.27
2015/8/15,1,6,14.4
2015/8/15,1,7,14.4
2015/8/15,1,8,14.39
2015/8/15,1,9,14.38
2015/8/15,1,10,14.36
2015/8/15,1,11,14.36
2015/8/15,1,12,14.35
2015/8/15,2,1,32.26
2015/8/15,2,2,32.01
2015/8/15,2,3,30.77
2015/8/15,2,4,30.77
2015/8/15,2,5,30.77
2015/8/15,2,6,14.4
2015/8/15,2,7,28.24
2015/8/15,2,8,15.5
2015/8/15,2,9,14.39
2015/8/15,2,10,14.39
2015/8/15,2,11,14.39
2015/8/15,2,12,14.36
2015/8/15,3,1,33.95
2015/8/15,3,2,28.27
2015/8/15,3,3,32.64
2015/8/15,3,4,14.4
2015/8/15,3,5,14.4
2015/8/15,3,6,28.24
2015/8/15,3,7,28.27
2015/8/15,3,8,14.39
2015/8/15,3,9,14.39
2015/8/15,3,10,14.39
2015/8/15,3,11,14.38
2015/8/15,3,12,14.39
2015/8/15,4,1,32.64
2015/8/15,4,2,28.24
2015/8/15,4,3,28.24
2015/8/15,4,4,28.24
2015/8/15,4,5,14.4
2015/8/15,4,6,28.24
2015/8/15,4,7,28.27
2015/8/15,4,8,14.4
2015/8/15,4,9,14.39
2015/8/15,4,10,14.39
2015/8/15,4,11,14.4
2015/8/15,4,12,14.39
2015/8/15,5,1,14.33
2015/8/15,5,2,14.34
2015/8/15,5,3,14.34
2015/8/15,5,4,14.34
2015/8/15,5,5,14.34
2015/8/15,5,6,14.34
2015/8/15,5,7,14.35
2015/8/15,5,8,14.36
2015/8/15,5,9,14.35
2015/8/15,5,10,14.36
2015/8/15,5,11,14.37
2015/8/15,5,12,14.37
2015/8/15,6,1,13.3
2015/8/15,6,2,13.31
2015/8/15,6,3,13.32
2015/8/15,6,4,13.31
2015/8/15,6,5,13.31
2015/8/15,6,6,13.3
2015/8/15,6,7,13.31
2015/8/15,6,8,13.31
2015/8/15,6,9,13.31
2015/8/15,6,10,13.31
2015/8/15,6,11,13.32
2015/8/15,6,12,13.32
2015/8/15,7,3,4.75
2015/8/15,7,4,11.57
2015/8/15,7,5,11.6
2015/8/15,7,6,11.6
2015/8/15,7,7,12.66
2015/8/15,7,8,13.3
2015/8/15,7,9,13.31
2015/8/15,7,10,13.32
2015/8/15,7,11,13.33
2015/8/15,7,12,13.35
2015/8/15,8,1,10.1
2015/8/15,8,2,12.47
2015/8/15,8,3,12.47
2015/8/15,8,4,12.47
2015/8/15,8,5,12.47
2015/8/15,8,6,13.32
2015/8/15,8,7,13.32
2015/8/15,8,8,13.33
2015/8/15,8,9,13.35
2015/8/15,8,10,13.36
2015/8/15,8,11,13.37
2015/8/15,8,12,13.38
2015/8/15,9,1,26.88
2015/8/15,9,2,29.14
2015/8/15,9,3,29.14
2015/8/15,9,4,29.15
2015/8/15,9,5,29.19
2015/8/15,9,6,29.19
2015/8/15,9,7,29.19
2015/8/15,9,8,29.19
2015/8/15,9,9,29.19
2015/8/15,9,10,29.2
2015/8/15,9,11,29.26
2015/8/15,9,12,29.26
2015/8/15,10,1,29.24
2015/8/15,10,2,29.19
2015/8/15,10,3,29.2
2015/8/15,10,4,29.28
2015/8/15,10,5,29.29
2015/8/15,10,6,29.47
2015/8/15,10,7,29.95
2015/8/15,10,8,29.96
2015/8/15,10,9,29.96
2015/8/15,10,10,29.98
2015/8/15,10,11,30.01
2015/8/15,10,12,31.03
2015/8/15,11,1,31.03
2015/8/15,11,2,32.73
2015/8/15,11,3,32.73
2015/8/15,11,4,32.74
2015/8/15,11,5,32.74
2015/8/15,11,6,32.74
2015/8/15,11,7,32.74
2015/8/15,11,8,32.74
2015/8/15,11,9,32.74
2015/8/15,11,10,32.74
2015/8/15,11,11,32.74
2015/8/15,11,12,32.74
2015/8/15,12,1,33.54
2015/8/15,12,2,33.58
2015/8/15,12,3,33.54
2015/8/15,12,4,33.58
2015/8/15,12,5,33.65
2015/8/15,12,6,34.3
2015/8/15,12,7,33.93
2015/8/15,12,8,33.93
2015/8/15,12,9,33.93
2015/8/15,12,10,33.93
2015/8/15,12,11,34.04
2015/8/15,12,12,34.04
2015/8/15,13,1,32.74
2015/8/15,13,2,32.74
2015/8/15,13,3,33.5
2015/8/15,13,4,33.65
2015/8/15,13,5,33.58
2015/8/15,13,6,33.65
2015/8/15,13,7,33.87
2015/8/15,13,8,33.87
2015/8/15,13,9,34.3
2015/8/15,13,10,34.71
2015/8/15,13,11,33.54
2015/8/15,13,12,33.84
2015/8/15,14,1,37.19
2015/8/15,14,2,34.82
2015/8/15,14,3,34.82
2015/8/15,14,4,37.4
2015/8/15,14,5,37.3
2015/8/15,14,6,34.82
2015/8/15,14,7,36.32
2015/8/15,14,8,36.72
2015/8/15,14,9,36.32
2015/8/15,14,10,37.4
2015/8/15,14,11,40.52
2015/8/15,14,12,46.88
2015/8/15,15,1,35.2
2015/8/15,15,2,35.98
2015/8/15,15,3,35.98
2015/8/15,15,4,38.04
2015/8/15,15,5,39.4
2015/8/15,15,6,39.64
2015/8/15,15,7,39.5
2015/8/15,15,8,39.64
2015/8/15,15,9,41.13
2015/8/15,15,10,50.84
2015/8/15,15,11,53.69
2015/8/15,15,12,45.62
2015/8/15,16,1,37.14
2015/8/15,16,2,37.14
2015/8/15,16,3,37.54
2015/8/15,16,4,41.28
2015/8/15,16,5,45.75
2015/8/15,16,6,49.5
2015/8/15,16,7,49.5
2015/8/15,16,8,55.28
2015/8/15,16,9,77.43
2015/8/15,16,10,77.49
2015/8/15,16,11,77.56
2015/8/15,16,12,77.49
2015/8/15,17,1,41.68
2015/8/15,17,2,47.27
2015/8/15,17,3,47.27
2015/8/15,17,4,47.27
2015/8/15,17,5,57.69
2015/8/15,17,6,57.68
2015/8/15,17,7,76.99
2015/8/15,17,8,77
2015/8/15,17,9,77.51
2015/8/15,17,10,77.51
2015/8/15,17,11,77.57
2015/8/15,17,12,82.53
2015/8/15,18,1,70.58
2015/8/15,18,2,70.58
2015/8/15,18,3,34.82
2015/8/15,18,4,39.25
2015/8/15,18,5,34.82
2015/8/15,18,6,38.04
2015/8/15,18,7,46.13
2015/8/15,18,8,39.25
2015/8/15,18,9,39.26
2015/8/15,18,10,39.25
2015/8/15,18,11,34.82
2015/8/15,18,12,34.82
2015/8/15,19,1,53.01
2015/8/15,19,2,48.14
2015/8/15,19,3,39.26
2015/8/15,19,4,36.32
2015/8/15,19,5,34.82
2015/8/15,19,6,34.82
2015/8/15,19,7,34.03
2015/8/15,19,8,33.5
2015/8/15,19,9,33.5
2015/8/15,19,10,31.03
2015/8/15,19,11,33.5
2015/8/15,19,12,31.01
2015/8/15,20,1,31.01
2015/8/15,20,2,31.01
2015/8/15,20,3,31.01
2015/8/15,20,4,31.01
2015/8/15,20,5,31.01
2015/8/15,20,6,31.01
2015/8/15,20,7,31.01
2015/8/15,20,8,33.5
2015/8/15,20,9,33.5
2015/8/15,20,10,31.03
2015/8/15,20,11,31.03
2015/8/15,20,12,31.03
2015/8/15,21,1,37
2015/8/15,21,2,34.82
2015/8/15,21,3,34.82
2015/8/15,21,4,33.25
2015/8/15,21,5,31.03
2015/8/15,21,6,31.03
2015/8/15,21,7,31.03
2015/8/15,21,8,31.01
2015/8/15,21,9,31.01
2015/8/15,21,10,31.01
2015/8/15,21,11,31
2015/8/15,21,12,31
2015/8/15,22,1,31
2015/8/15,22,2,31
2015/8/15,22,3,31
2015/8/15,22,4,31
2015/8/15,22,5,31
2015/8/15,22,6,31
2015/8/15,22,7,31
2015/8/15,22,8,30.01
2015/8/15,22,9,29.97
2015/8/15,22,10,29.58
2015/8/15,22,11,29.09
2015/8/15,22,12,29.05
2015/8/15,23,1,29.48
2015/8/15,23,2,29.48
2015/8/15,23,3,30.17
2015/8/15,23,4,32.52
2015/8/15,23,5,30.09
2015/8/15,23,6,29.47
2015/8/15,23,7,29.47
2015/8/15,23,8,28.98
2015/8/15,23,9,28.97
2015/8/15,23,10,28.96
2015/8/15,23,11,28.95
2015/8/15,23,12,28.94
2015/8/15,24,1,29.2
2015/8/15,24,2,29.33
2015/8/15,24,3,19.19
2015/8/15,24,4,28.63
2015/8/15,24,5,28.63
2015/8/15,24,6,28.63
2015/8/15,24,7,19.16
2015/8/15,24,8,19.18
2015/8/15,24,9,19.14
2015/8/15,24,10,19.13
2015/8/15,24,11,18.88
2015/8/15,24,12,14.39
2015/8/16,1,1,62.1
2015/8/16,1,2,59.55
2015/8/16,1,3,39.56
2015/8/16,1,4,39.56
2015/8/16,1,5,32.77
2015/8/16,1,6,32.5
2015/8/16,1,7,32.5
2015/8/16,1,8,13.38
2015/8/16,1,9,13.37
2015/8/16,1,10,13.37
2015/8/16,1,11,13.35
2015/8/16,1,12,13.34
2015/8/16,2,1,59.55
2015/8/16,2,2,59.25
2015/8/16,2,3,38.04
2015/8/16,2,4,32.5
2015/8/16,2,5,32.48
2015/8/16,2,6,32.48
2015/8/16,2,7,13.38
2015/8/16,2,8,28.24
2015/8/16,2,9,13.38
2015/8/16,2,10,13.38
2015/8/16,2,11,13.37
2015/8/16,2,12,13.37
2015/8/16,3,1,32.5
2015/8/16,3,2,32.48
2015/8/16,3,3,32.2
2015/8/16,3,4,26.9
2015/8/16,3,5,28.24
2015/8/16,3,6,25
2015/8/16,3,7,25
2015/8/16,3,8,24
2015/8/16,3,9,24
2015/8/16,3,10,18
2015/8/16,3,11,15
2015/8/16,3,12,14.39
2015/8/16,4,1,25
2015/8/16,4,2,25
2015/8/16,4,3,25
2015/8/16,4,4,14.4
2015/8/16,4,5,14.4
2015/8/16,4,6,14.4
2015/8/16,4,7,14.39
2015/8/16,4,8,14.39
2015/8/16,4,9,14.39
2015/8/16,4,10,14.39
2015/8/16,4,11,14.39
2015/8/16,4,12,14.39
2015/8/16,5,1,14.38
2015/8/16,5,2,14.38
2015/8/16,5,3,12.66
2015/8/16,5,4,12.58
2015/8/16,5,5,11.57
2015/8/16,5,6,5.11
2015/8/16,5,7,11.57
2015/8/16,5,8,11.57
2015/8/16,5,9,6.07
2015/8/16,5,10,12.58
2015/8/16,5,11,11.82
2015/8/16,5,12,11.57
2015/8/16,7,8,4.69
2015/8/16,7,9,5.12
2015/8/16,7,10,14.4
2015/8/16,7,11,15
2015/8/16,7,12,15
2015/8/16,8,2,12.5
2015/8/16,8,3,13.29
2015/8/16,8,4,13.3
2015/8/16,8,5,13.31
2015/8/16,8,6,13.33
2015/8/16,8,7,13.35
2015/8/16,8,8,13.37
2015/8/16,8,9,29.13
2015/8/16,8,10,29.16
2015/8/16,8,11,29.19
2015/8/16,8,12,29.2
2015/8/16,9,1,13.31
2015/8/16,9,2,13.33
2015/8/16,9,3,13.36
2015/8/16,9,4,13.58
2015/8/16,9,5,14.38
2015/8/16,9,6,29.15
2015/8/16,9,7,29.17
2015/8/16,9,8,29.15
2015/8/16,9,9,29.06
2015/8/16,9,10,29.06
2015/8/16,9,11,29.09
2015/8/16,9,12,29.17
2015/8/16,10,1,32.19
2015/8/16,10,2,32.11
2015/8/16,10,3,32.11
2015/8/16,10,4,32.19
2015/8/16,10,5,32.26
2015/8/16,10,6,32.49
2015/8/16,10,7,42.29
2015/8/16,10,8,43.73
2015/8/16,10,9,98.74
2015/8/16,10,10,98.75
2015/8/16,10,11,114.93
2015/8/16,10,12,118.9
2015/8/16,11,1,38.04
2015/8/16,11,2,32.14
2015/8/16,11,3,32.09
2015/8/16,11,4,31.03
2015/8/16,11,5,31.03
2015/8/16,11,6,32.19
2015/8/16,11,7,32.21
2015/8/16,11,8,32.11
2015/8/16,11,9,32.19
2015/8/16,11,10,32.19
2015/8/16,11,11,34.82
2015/8/16,11,12,37
2015/8/16,12,1,39.87
2015/8/16,12,2,34.82
2015/8/16,12,3,34.82
2015/8/16,12,4,34.82
2015/8/16,12,5,39.84
2015/8/16,12,6,41.92
2015/8/16,12,7,42.29
2015/8/16,12,8,45.51
2015/8/16,12,9,41.93
2015/8/16,12,10,46.12
2015/8/16,12,11,45.51
2015/8/16,12,12,46.12
2015/8/16,13,1,31.02
2015/8/16,13,2,32.19
2015/8/16,13,3,32.73
2015/8/16,13,4,32.73
2015/8/16,13,5,32.73
2015/8/16,13,6,32.73
2015/8/16,13,7,32.73
2015/8/16,13,8,32.73
2015/8/16,13,9,32.73
2015/8/16,13,10,32.73
2015/8/16,13,11,32.73
2015/8/16,13,12,32.73
2015/8/16,14,1,33.31
2015/8/16,14,2,32.74
2015/8/16,14,3,32.73
2015/8/16,14,4,32.73
2015/8/16,14,5,32.73
2015/8/16,14,6,32.73
2015/8/16,14,7,32.73
2015/8/16,14,8,32.73
2015/8/16,14,9,32.74
2015/8/16,14,10,32.74
2015/8/16,14,11,32.74
2015/8/16,14,12,32.74
2015/8/16,15,1,31.03
2015/8/16,15,2,32.73
2015/8/16,15,3,32.73
2015/8/16,15,4,32.73
2015/8/16,15,5,32.73
2015/8/16,15,6,32.73
2015/8/16,15,7,32.73
2015/8/16,15,8,32.73
2015/8/16,15,9,32.73
2015/8/16,15,10,32.73
2015/8/16,15,11,33.5
2015/8/16,15,12,32.73
2015/8/16,16,1,29.09
2015/8/16,16,2,29.97
2015/8/16,16,3,31.03
2015/8/16,16,4,32.3
2015/8/16,16,5,32.3
2015/8/16,16,6,32.3
2015/8/16,16,7,32.3
2015/8/16,16,8,32.3
2015/8/16,16,9,32.3
2015/8/16,16,10,33.5
2015/8/16,16,11,33.5
2015/8/16,16,12,34.3
2015/8/16,17,1,31.03
2015/8/16,17,2,33.5
2015/8/16,17,3,33.5
2015/8/16,17,4,34.82
2015/8/16,17,5,34.82
2015/8/16,17,6,37
2015/8/16,17,7,37
2015/8/16,17,8,37
2015/8/16,17,9,37
2015/8/16,17,10,37
2015/8/16,17,11,37.01
2015/8/16,17,12,37
2015/8/16,18,1,37
2015/8/16,18,2,36.32
2015/8/16,18,3,34.82
2015/8/16,18,4,37
2015/8/16,18,5,37
2015/8/16,18,6,37
2015/8/16,18,7,37
2015/8/16,18,8,37
2015/8/16,18,9,37
2015/8/16,18,10,37
2015/8/16,18,11,37
2015/8/16,18,12,37
2015/8/16,19,1,59.27
2015/8/16,19,2,37.01
2015/8/16,19,3,37.01
2015/8/16,19,4,37.01
2015/8/16,19,5,37.01
2015/8/16,19,6,35.86
2015/8/16,19,7,37.01
2015/8/16,19,8,35.86
2015/8/16,19,9,34.82
2015/8/16,19,10,34.82
2015/8/16,19,11,34.82
2015/8/16,19,12,33.5
2015/8/16,20,1,34.82
2015/8/16,20,2,34.82
2015/8/16,20,3,34.82
2015/8/16,20,4,34.82
2015/8/16,20,5,39.24
2015/8/16,20,6,39.26
2015/8/16,20,7,41.65
2015/8/16,20,8,39.25
2015/8/16,20,9,41.65
2015/8/16,20,10,41.65
2015/8/16,20,11,43.15
2015/8/16,20,12,39.26
2015/8/16,21,1,98.74
2015/8/16,21,2,84
2015/8/16,21,3,72.75
2015/8/16,21,4,53.63
2015/8/16,21,5,53.63
2015/8/16,21,6,53.6
2015/8/16,21,7,45.57
2015/8/16,21,8,39.51
2015/8/16,21,9,34.82
2015/8/16,21,10,34.3
2015/8/16,21,11,31.03
2015/8/16,21,12,30
2015/8/16,22,1,33.97
2015/8/16,22,2,29.98
2015/8/16,22,3,29.97
2015/8/16,22,4,29.47
2015/8/16,22,5,29.09
