ID,hour,holiday,maxtemp,mintemp,load,sixhour,day
18516,0.521,0.0,0.333,0.429,7.7639,8.1906,7.0258
18517,0.5632,0.0,0.333,0.429,7.617,8.3602,7.0199
18518,0.6055,0.0,0.333,0.429,7.4977,8.4835,7.015
18519,0.6475,0.0,0.333,0.429,7.674,8.4978,7.0054
18520,0.6898,0.0,0.333,0.429,8.315,8.2907,6.996
18521,0.7315,0.0,0.333,0.429,9.0684,7.8666,6.9864
18522,0.774,0.0,0.333,0.429,8.9716,7.3498,6.9763
18523,0.8155,0.0,0.333,0.429,8.6347,6.8086,6.9643
18524,0.8582,0.0,0.333,0.429,8.2373,6.2834,6.9519
18525,0.9,0.0,0.333,0.429,7.7597,5.81,6.9414
18526,0.942,0.0,0.333,0.429,7.0724,5.4444,6.9362
18527,0.9845,0.0,0.333,0.429,6.524,5.1811,6.9354
18528,0.016,0.0,0.296,0.381,5.8704,5.1176,6.9325
18529,0.0582,0.0,0.296,0.381,5.3878,5.3252,6.9307
18530,0.1005,0.0,0.296,0.381,5.086,5.7213,6.9274
18531,0.1423,0.0,0.296,0.381,4.9193,6.178,6.9221
18532,0.1847,0.0,0.296,0.381,4.8788,6.6424,6.9146
18533,0.2265,0.0,0.296,0.381,4.9445,7.0923,6.9069
18534,0.269,0.0,0.296,0.381,5.4891,7.4453,6.8969
18535,0.3105,0.0,0.296,0.381,6.6334,7.5857,6.8749
18536,0.353,0.0,0.296,0.381,7.4625,7.5717,6.8487
18537,0.395,0.0,0.296,0.381,7.6595,7.536,6.8374
18538,0.437,0.0,0.296,0.381,7.6656,7.6063,6.8349
18539,0.4795,0.0,0.296,0.381,7.6438,7.8053,6.8351
18540,0.521,0.0,0.296,0.381,7.6071,7.9925,6.8365
18541,0.5632,0.0,0.296,0.381,7.4755,8.1377,6.8348
18542,0.6055,0.0,0.296,0.381,7.3788,8.2313,6.8245
18543,0.6475,0.0,0.296,0.381,7.4453,8.2414,6.8101
18544,0.6898,0.0,0.296,0.381,8.0874,8.0517,6.7904
18545,0.7315,0.0,0.296,0.381,8.8378,7.6629,6.7719
18546,0.774,0.0,0.296,0.381,8.7303,7.1745,6.7577
18547,0.8155,0.0,0.296,0.381,8.3467,6.6743,6.7452
18548,0.8582,0.0,0.296,0.381,7.9402,6.1852,6.7329
18549,0.9,0.0,0.296,0.381,7.5061,5.733,6.7221
18550,0.942,0.0,0.296,0.381,6.9489,5.3578,6.7109
18551,0.9845,0.0,0.296,0.381,6.5053,5.067,6.7021
18552,0.016,0.0,0.333,0.524,5.7997,4.9755,6.6983
18553,0.0582,0.0,0.333,0.524,5.3453,5.1019,6.6918
18554,0.1005,0.0,0.333,0.524,5.0057,5.4068,6.6847
18555,0.1423,0.0,0.333,0.524,4.7931,5.8393,6.6783
18556,0.1847,0.0,0.333,0.524,4.6975,6.3237,6.6716
18557,0.2265,0.0,0.333,0.524,4.7606,6.805,6.6596
18558,0.269,0.0,0.333,0.524,5.2505,7.2035,6.6388
18559,0.3105,0.0,0.333,0.524,6.1037,7.4255,6.6021
18560,0.353,0.0,0.333,0.524,6.8353,7.4747,6.5587
18561,0.395,0.0,0.333,0.524,7.3879,7.4266,6.5203
18562,0.437,0.0,0.333,0.524,7.604,7.4285,6.4917
18563,0.4795,0.0,0.333,0.524,7.6484,7.5528,6.4688
18564,0.521,0.0,0.333,0.524,7.6419,7.6773,6.4462
18565,0.5632,0.0,0.333,0.524,7.4354,7.7791,6.4291
18566,0.6055,0.0,0.333,0.524,7.1306,7.8651,6.4214
18567,0.6475,0.0,0.333,0.524,7.0992,7.8894,6.4203
18568,0.6898,0.0,0.333,0.524,7.6159,7.7338,6.4219
18569,0.7315,0.0,0.333,0.524,8.3941,7.3834,6.4069
18570,0.774,0.0,0.333,0.524,8.3888,6.9371,6.3803
18571,0.8155,0.0,0.333,0.524,8.0461,6.4607,6.353
18572,0.8582,0.0,0.333,0.524,7.6465,5.9924,6.3269
18573,0.9,0.0,0.333,0.524,7.2453,5.5579,6.302
18574,0.942,0.0,0.333,0.524,6.682,5.2002,6.286
18575,0.9845,0.0,0.333,0.524,6.2919,4.8973,6.2776
18576,0.016,1.0,0.37,0.476,5.7106,4.7371,6.2699
18577,0.0582,1.0,0.37,0.476,5.1882,4.7432,6.2589
18578,0.1005,1.0,0.37,0.476,4.8363,4.9026,6.2432
18579,0.1423,1.0,0.37,0.476,4.6382,5.2072,6.2253
18580,0.1847,1.0,0.37,0.476,4.5361,5.6044,6.2081
18581,0.2265,1.0,0.37,0.476,4.4745,6.0418,6.1926
18582,0.269,1.0,0.37,0.476,4.7495,6.4332,6.1735
18583,0.3105,1.0,0.37,0.476,5.2245,6.7333,6.1518
18584,0.353,1.0,0.37,0.476,5.7928,6.9257,6.135
18585,0.395,1.0,0.37,0.476,6.4655,7.0267,6.1244
18586,0.437,1.0,0.37,0.476,6.9198,7.149,6.1144
18587,0.4795,1.0,0.37,0.476,7.0984,7.3051,6.1026
18588,0.521,1.0,0.37,0.476,7.0981,7.4136,6.0979
18589,0.5632,1.0,0.37,0.476,7.0254,7.4747,6.1016
18590,0.6055,1.0,0.37,0.476,6.947,7.4869,6.0997
18591,0.6475,1.0,0.37,0.476,7.0717,7.4162,6.0741
18592,0.6898,1.0,0.37,0.476,7.6537,7.1903,6.0138
18593,0.7315,1.0,0.37,0.476,8.035,6.8662,5.9359
18594,0.774,1.0,0.37,0.476,7.749,6.4955,5.861
18595,0.8155,1.0,0.37,0.476,7.3918,6.0843,5.7959
18596,0.8582,1.0,0.37,0.476,7.0204,5.6577,5.7412
18597,0.9,1.0,0.37,0.476,6.6475,5.2511,5.6973
18598,0.942,1.0,0.37,0.476,6.298,4.8887,5.6628
18599,0.9845,1.0,0.37,0.476,6.0903,4.5573,5.6349
18600,0.016,1.0,0.407,0.667,5.5247,4.3516,5.6163
18601,0.0582,1.0,0.407,0.667,4.9247,4.3151,5.605
18602,0.1005,1.0,0.407,0.667,4.4608,4.4698,5.6025
18603,0.1423,1.0,0.407,0.667,4.2084,4.8034,5.6019
18604,0.1847,1.0,0.407,0.667,4.1235,5.2297,5.6019
18605,0.2265,1.0,0.407,0.667,4.102,5.682,5.6035
18606,0.269,1.0,0.407,0.667,4.2902,6.1308,5.6053
18607,0.3105,1.0,0.407,0.667,4.7055,6.5324,5.5965
18608,0.353,1.0,0.407,0.667,5.3893,6.7844,5.5655
18609,0.395,1.0,0.407,0.667,6.2097,6.8256,5.5187
18610,0.437,1.0,0.407,0.667,6.6816,6.7466,5.4785
18611,0.4795,1.0,0.407,0.667,6.8154,6.6382,5.4501
18612,0.521,1.0,0.407,0.667,6.9833,6.466,5.4238
18613,0.5632,1.0,0.407,0.667,7.1153,6.252,5.3935
18614,0.6055,1.0,0.407,0.667,6.9011,6.0529,5.3653
18615,0.6475,1.0,0.407,0.667,6.4567,5.9091,5.3532
18616,0.6898,1.0,0.407,0.667,6.2077,5.7862,5.3698
18617,0.7315,1.0,0.407,0.667,6.1653,5.6622,5.4123
18618,0.774,1.0,0.407,0.667,5.95,5.5168,5.4582
18619,0.8155,1.0,0.407,0.667,5.831,5.3204,5.4975
18620,0.8582,1.0,0.407,0.667,5.7064,5.103,5.5295
18621,0.9,1.0,0.407,0.667,5.5943,4.8697,5.5542
18622,0.942,1.0,0.407,0.667,5.47,4.6451,5.5681
18623,0.9845,1.0,0.407,0.667,5.4214,4.4318,5.5786
18624,0.016,1.0,0.519,0.333,5.0776,4.3074,5.588
18625,0.0582,1.0,0.519,0.333,4.6524,4.2811,5.6009
18626,0.1005,1.0,0.519,0.333,4.4022,4.3219,5.6104
18627,0.1423,1.0,0.519,0.333,4.1942,4.4706,5.6192
18628,0.1847,1.0,0.519,0.333,4.1227,4.7363,5.6251
18629,0.2265,1.0,0.519,0.333,4.1414,5.0681,5.6291
18630,0.269,1.0,0.519,0.333,4.3315,5.405,5.6342
18631,0.3105,1.0,0.519,0.333,4.4944,5.7205,5.6446
18632,0.353,1.0,0.519,0.333,4.647,5.9834,5.6588
18633,0.395,1.0,0.519,0.333,5.0864,6.1636,5.675
18634,0.437,1.0,0.519,0.333,5.7171,6.3116,5.6862
18635,0.4795,1.0,0.519,0.333,6.132,6.4874,5.6925
18636,0.521,1.0,0.519,0.333,6.3531,6.6036,5.6971
18637,0.5632,1.0,0.519,0.333,6.3875,6.6681,5.7004
18638,0.6055,1.0,0.519,0.333,6.2246,6.7098,5.7056
18639,0.6475,1.0,0.519,0.333,6.1676,6.7128,5.7155
18640,0.6898,1.0,0.519,0.333,6.6051,6.5795,5.7299
18641,0.7315,1.0,0.519,0.333,7.1864,6.3272,5.7515
18642,0.774,1.0,0.519,0.333,7.0503,6.0359,5.7756
18643,0.8155,1.0,0.519,0.333,6.7745,5.7338,5.7971
18644,0.8582,1.0,0.519,0.333,6.4747,5.4264,5.8144
18645,0.9,1.0,0.519,0.333,6.1856,5.1297,5.8259
18646,0.942,1.0,0.519,0.333,5.8058,4.8728,5.8336
18647,0.9845,1.0,0.519,0.333,5.6723,4.6339,5.8366
18648,0.016,0.0,0.296,0.333,5.3025,4.4922,5.8353
18649,0.0582,0.0,0.296,0.333,4.9621,4.4559,5.8319
18650,0.1005,0.0,0.296,0.333,4.6302,4.5157,5.8296
18651,0.1423,0.0,0.296,0.333,4.4053,4.694,5.8288
18652,0.1847,0.0,0.296,0.333,4.2642,4.9808,5.8314
18653,0.2265,0.0,0.296,0.333,4.2393,5.3216,5.8356
18654,0.269,0.0,0.296,0.333,4.4523,5.6568,5.8438
18655,0.3105,0.0,0.296,0.333,4.7441,5.9439,5.86
18656,0.353,0.0,0.296,0.333,4.9889,6.1704,5.8811
18657,0.395,0.0,0.296,0.333,5.4754,6.3257,5.9059
18658,0.437,0.0,0.296,0.333,5.9848,6.4867,5.9299
18659,0.4795,0.0,0.296,0.333,6.2838,6.7232,5.9506
18660,0.521,0.0,0.296,0.333,6.4636,6.9176,5.9677
18661,0.5632,0.0,0.296,0.333,6.467,7.0547,5.9825
18662,0.6055,0.0,0.296,0.333,6.3477,7.1449,5.9964
18663,0.6475,0.0,0.296,0.333,6.407,7.154,6.0098
18664,0.6898,0.0,0.296,0.333,6.9508,6.9942,6.0234
18665,0.7315,0.0,0.296,0.333,7.7031,6.6677,6.0455
18666,0.774,0.0,0.296,0.333,7.63,6.2744,6.0684
18667,0.8155,0.0,0.296,0.333,7.2893,5.8733,6.0881
18668,0.8582,0.0,0.296,0.333,6.8892,5.4874,6.1056
18669,0.9,0.0,0.296,0.333,6.4617,5.1415,6.1215
18670,0.942,0.0,0.296,0.333,5.9917,4.8639,6.1352
18671,0.9845,0.0,0.296,0.333,5.7442,4.6301,6.1457
18672,0.016,0.0,0.333,0.381,5.2704,4.5264,6.1562
18673,0.0582,0.0,0.333,0.381,4.8826,4.5681,6.164
18674,0.1005,0.0,0.333,0.381,4.574,4.7217,6.1717
18675,0.1423,0.0,0.333,0.381,4.3862,5.0024,6.1785
18676,0.1847,0.0,0.333,0.381,4.3261,5.3749,6.1845
18677,0.2265,0.0,0.333,0.381,4.3411,5.7814,6.1919
18678,0.269,0.0,0.333,0.381,4.6482,6.1525,6.1982
18679,0.3105,0.0,0.333,0.381,5.1331,6.4339,6.2046
18680,0.353,0.0,0.333,0.381,5.4956,6.6317,6.2143
18681,0.395,0.0,0.333,0.381,6.0704,6.7411,6.2234
18682,0.437,0.0,0.333,0.381,6.5611,6.8606,6.2318
18683,0.4795,0.0,0.333,0.381,6.7799,7.1027,6.24
18684,0.521,0.0,0.333,0.381,6.8751,7.3203,6.249
18685,0.5632,0.0,0.333,0.381,6.8212,7.4771,6.257
18686,0.6055,0.0,0.333,0.381,6.6823,7.5818,6.2643
18687,0.6475,0.0,0.333,0.381,6.7271,7.6012,6.2704
18688,0.6898,0.0,0.333,0.381,7.2782,7.4414,6.2754
18689,0.7315,0.0,0.333,0.381,8.2324,7.0687,6.2769
18690,0.774,0.0,0.333,0.381,8.1804,6.6256,6.2774
18691,0.8155,0.0,0.333,0.381,7.7624,6.1768,6.2787
18692,0.8582,0.0,0.333,0.381,7.3103,5.7515,6.279
18693,0.9,0.0,0.333,0.381,6.8434,5.3692,6.2801
18694,0.942,0.0,0.333,0.381,6.3198,5.0611,6.2802
18695,0.9845,0.0,0.333,0.381,5.9963,4.8146,6.2801
18696,0.016,0.0,0.444,0.238,5.5213,4.6946,6.2774
18697,0.0582,0.0,0.444,0.238,5.0696,4.7306,6.2753
18698,0.1005,0.0,0.444,0.238,4.7587,4.8923,6.2742
18699,0.1423,0.0,0.444,0.238,4.5499,5.1822,6.2745
18700,0.1847,0.0,0.444,0.238,4.4707,5.5642,6.275
18701,0.2265,0.0,0.444,0.238,4.5174,5.974,6.2751
18702,0.269,0.0,0.444,0.238,4.8015,6.3556,6.2765
18703,0.3105,0.0,0.444,0.238,5.2853,6.6437,6.277
18704,0.353,0.0,0.444,0.238,5.7289,6.8315,6.275
18705,0.395,0.0,0.444,0.238,6.2892,6.929,6.2707
18706,0.437,0.0,0.444,0.238,6.7627,7.0351,6.2641
18707,0.4795,0.0,0.444,0.238,6.9764,7.2503,6.2562
18708,0.521,0.0,0.444,0.238,7.0912,7.4337,6.2478
18709,0.5632,0.0,0.444,0.238,7.0139,7.5635,6.2409
18710,0.6055,0.0,0.444,0.238,6.8556,7.6406,6.2358
18711,0.6475,0.0,0.444,0.238,6.8743,7.6402,6.2335
18712,0.6898,0.0,0.444,0.238,7.399,7.4606,6.2315
18713,0.7315,0.0,0.444,0.238,8.2679,7.0815,6.2246
18714,0.774,0.0,0.444,0.238,8.1914,6.6257,6.2173
18715,0.8155,0.0,0.444,0.238,7.7929,6.1633,6.2104
18716,0.8582,0.0,0.444,0.238,7.318,5.7326,6.2039
18717,0.9,0.0,0.444,0.238,6.8717,5.3467,6.197
18718,0.942,0.0,0.444,0.238,6.3217,5.04,6.1921
18719,0.9845,0.0,0.444,0.238,5.9932,4.7948,6.1898
18720,0.016,0.0,0.407,0.619,5.457,4.6909,6.1902
18721,0.0582,0.0,0.407,0.619,5.018,4.7375,6.1904
18722,0.1005,0.0,0.407,0.619,4.7338,4.8955,6.1883
18723,0.1423,0.0,0.407,0.619,4.5568,5.167,6.1856
18724,0.1847,0.0,0.407,0.619,4.4814,5.5208,6.1809
18725,0.2265,0.0,0.407,0.619,4.5216,5.8982,6.1745
18726,0.269,0.0,0.407,0.619,4.834,6.2406,6.1616
18727,0.3105,0.0,0.407,0.619,5.2972,6.4995,6.1428
18728,0.353,0.0,0.407,0.619,5.6819,6.6748,6.1222
18729,0.395,0.0,0.407,0.619,6.1859,6.7803,6.101
18730,0.437,0.0,0.407,0.619,6.6043,6.9045,6.0836
18731,0.4795,0.0,0.407,0.619,6.7856,7.1242,6.068
18732,0.521,0.0,0.407,0.619,6.8889,7.3121,6.053
18733,0.5632,0.0,0.407,0.619,6.8502,7.4416,6.0416
18734,0.6055,0.0,0.407,0.619,6.7336,7.5128,6.0309
18735,0.6475,0.0,0.407,0.619,6.8189,7.4941,6.0192
18736,0.6898,0.0,0.407,0.619,7.3501,7.3029,6.0069
18737,0.7315,0.0,0.407,0.619,8.1035,6.942,5.9933
18738,0.774,0.0,0.407,0.619,8.0163,6.5173,5.9777
18739,0.8155,0.0,0.407,0.619,7.627,6.0829,5.9614
18740,0.8582,0.0,0.407,0.619,7.1612,5.67,5.9449
18741,0.9,0.0,0.407,0.619,6.7068,5.3009,5.9264
18742,0.942,0.0,0.407,0.619,6.2024,4.9953,5.9127
18743,0.9845,0.0,0.407,0.619,5.9385,4.7335,5.9086
18744,0.016,1.0,0.481,0.619,5.4677,4.5765,5.9113
18745,0.0582,1.0,0.481,0.619,5.021,4.5473,5.9169
18746,0.1005,1.0,0.481,0.619,4.6833,4.6312,5.9215
18747,0.1423,1.0,0.481,0.619,4.4925,4.8286,5.9215
18748,0.1847,1.0,0.481,0.619,4.369,5.1318,5.9201
18749,0.2265,1.0,0.481,0.619,4.3674,5.4722,5.9141
18750,0.269,1.0,0.481,0.619,4.5258,5.8062,5.9049
18751,0.3105,1.0,0.481,0.619,4.8459,6.0944,5.8875
18752,0.353,1.0,0.481,0.619,5.1866,6.3098,5.8602
18753,0.395,1.0,0.481,0.619,5.6769,6.4533,5.825
18754,0.437,1.0,0.481,0.619,6.1882,6.5975,5.7927
18755,0.4795,1.0,0.481,0.619,6.4097,6.8253,5.7711
18756,0.521,1.0,0.481,0.619,6.5301,7.0109,5.7598
18757,0.5632,1.0,0.481,0.619,6.5749,7.1209,5.7513
18758,0.6055,1.0,0.481,0.619,6.4789,7.1687,5.7391
18759,0.6475,1.0,0.481,0.619,6.5378,7.1227,5.7211
18760,0.6898,1.0,0.481,0.619,7.0537,6.9262,5.6985
18761,0.7315,1.0,0.481,0.619,7.7765,6.6032,5.6748
18762,0.774,1.0,0.481,0.619,7.6434,6.2517,5.6527
18763,0.8155,1.0,0.481,0.619,7.2354,5.905,5.6347
18764,0.8582,1.0,0.481,0.619,6.7657,5.5761,5.625
18765,0.9,1.0,0.481,0.619,6.2617,5.2813,5.6222
18766,0.942,1.0,0.481,0.619,5.8746,5.0249,5.6204
18767,0.9845,1.0,0.481,0.619,5.8387,4.7558,5.6146
18768,0.016,1.0,0.407,0.333,5.5343,4.5508,5.6048
18769,0.0582,1.0,0.407,0.333,5.1553,4.4295,5.5958
18770,0.1005,1.0,0.407,0.333,4.7923,4.386,5.5901
18771,0.1423,1.0,0.407,0.333,4.4929,4.4427,5.5902
18772,0.1847,1.0,0.407,0.333,4.3357,4.6221,5.5937
18773,0.2265,1.0,0.407,0.333,4.2244,4.9,5.6011
18774,0.269,1.0,0.407,0.333,4.3043,5.226,5.6152
18775,0.3105,1.0,0.407,0.333,4.4271,5.5499,5.6347
18776,0.353,1.0,0.407,0.333,4.5315,5.8254,5.6589
18777,0.395,1.0,0.407,0.333,4.8333,6.0376,5.6871
18778,0.437,1.0,0.407,0.333,5.4119,6.2208,5.7146
18779,0.4795,1.0,0.407,0.333,5.8918,6.4401,5.737
18780,0.521,1.0,0.407,0.333,6.2601,6.5822,5.7539
18781,0.5632,1.0,0.407,0.333,6.3707,6.6545,5.7661
18782,0.6055,1.0,0.407,0.333,6.1844,6.7126,5.7813
18783,0.6475,1.0,0.407,0.333,6.1068,6.7272,5.8004
18784,0.6898,1.0,0.407,0.333,6.511,6.614,5.8262
18785,0.7315,1.0,0.407,0.333,7.2078,6.3625,5.8716
18786,0.774,1.0,0.407,0.333,7.1126,6.0601,5.9195
18787,0.8155,1.0,0.407,0.333,6.8043,5.7493,5.9637
18788,0.8582,1.0,0.407,0.333,6.5332,5.4366,6.0005
18789,0.9,1.0,0.407,0.333,6.194,5.1532,6.0349
18790,0.942,1.0,0.407,0.333,5.8322,4.9178,6.0613
18791,0.9845,1.0,0.407,0.333,5.6987,4.7018,6.077
18792,0.016,0.0,0.222,0.286,5.2979,4.5928,6.0885
18793,0.0582,0.0,0.222,0.286,4.9396,4.5853,6.0992
18794,0.1005,0.0,0.222,0.286,4.657,4.6609,6.109
18795,0.1423,0.0,0.222,0.286,4.494,4.8303,6.1184
18796,0.1847,0.0,0.222,0.286,4.4195,5.1058,6.1292
18797,0.2265,0.0,0.222,0.286,4.4026,5.4434,6.1443
18798,0.269,0.0,0.222,0.286,4.6439,5.7807,6.1706
18799,0.3105,0.0,0.222,0.286,4.8948,6.0752,6.2237
18800,0.353,0.0,0.222,0.286,5.1105,6.315,6.297
18801,0.395,0.0,0.222,0.286,5.5106,6.4909,6.3772
18802,0.437,0.0,0.222,0.286,6.0724,6.6673,6.449
18803,0.4795,0.0,0.222,0.286,6.4284,6.9786,6.5139
18804,0.521,0.0,0.222,0.286,6.6674,7.2447,6.5737
18805,0.5632,0.0,0.222,0.286,6.6617,7.4451,6.6315
18806,0.6055,0.0,0.222,0.286,6.5496,7.5894,6.6895
18807,0.6475,0.0,0.222,0.286,6.5657,7.6653,6.75
18808,0.6898,0.0,0.222,0.286,7.1309,7.5544,6.8084
18809,0.7315,0.0,0.222,0.286,8.2962,7.1842,6.8538
18810,0.774,0.0,0.222,0.286,8.2637,6.736,6.8908
18811,0.8155,0.0,0.222,0.286,7.8645,6.2912,6.9242
18812,0.8582,0.0,0.222,0.286,7.4151,5.8707,6.9551
18813,0.9,0.0,0.222,0.286,7.0212,5.487,6.9805
18814,0.942,0.0,0.222,0.286,6.4655,5.1892,7.0008
18815,0.9845,0.0,0.222,0.286,6.075,4.9709,7.0173
18816,0.016,0.0,0.185,0.286,5.5748,4.9211,7.031
18817,0.0582,0.0,0.185,0.286,5.1958,5.0833,7.043
18818,0.1005,0.0,0.185,0.286,4.8918,5.413,7.055
18819,0.1423,0.0,0.185,0.286,4.7193,5.8657,7.0661
18820,0.1847,0.0,0.185,0.286,4.6784,6.3851,7.077
18821,0.2265,0.0,0.185,0.286,4.7652,6.922,7.0877
18822,0.269,0.0,0.185,0.286,5.2761,7.3929,7.0985
18823,0.3105,0.0,0.185,0.286,6.1691,7.7065,7.1103
18824,0.353,0.0,0.185,0.286,6.8701,7.8849,7.1216
18825,0.395,0.0,0.185,0.286,7.4354,7.9819,7.1277
18826,0.437,0.0,0.185,0.286,7.7945,8.105,7.1301
18827,0.4795,0.0,0.185,0.286,7.9868,8.3381,7.1308
18828,0.521,0.0,0.185,0.286,8.1016,8.5133,7.1309
18829,0.5632,0.0,0.185,0.286,8.0503,8.6158,7.1301
18830,0.6055,0.0,0.185,0.286,7.941,8.6516,7.1297
18831,0.6475,0.0,0.185,0.286,8.0174,8.5872,7.1283
18832,0.6898,0.0,0.185,0.286,8.5326,8.3241,7.1282
18833,0.7315,0.0,0.185,0.286,9.3854,7.8382,7.1332
18834,0.774,0.0,0.185,0.286,9.1529,7.2965,7.1405
18835,0.8155,0.0,0.185,0.286,8.6653,6.7666,7.1479
18836,0.8582,0.0,0.185,0.286,8.1563,6.2702,7.1566
18837,0.9,0.0,0.185,0.286,7.6308,5.8294,7.163
18838,0.942,0.0,0.185,0.286,6.9539,5.494,7.1676
18839,0.9845,0.0,0.185,0.286,6.4701,5.2526,7.1704
18840,0.016,0.0,0.222,0.476,5.9029,5.1912,7.1731
18841,0.0582,0.0,0.222,0.476,5.4857,5.3522,7.1761
18842,0.1005,0.0,0.222,0.476,5.1778,5.6797,7.1794
18843,0.1423,0.0,0.222,0.476,4.9858,6.1121,7.1824
18844,0.1847,0.0,0.222,0.476,4.9415,6.5975,7.1844
18845,0.2265,0.0,0.222,0.476,5.0218,7.0942,7.1864
18846,0.269,0.0,0.222,0.476,5.5346,7.5227,7.1898
18847,0.3105,0.0,0.222,0.476,6.4517,7.7856,7.1958
18848,0.353,0.0,0.222,0.476,7.1428,7.917,7.2029
18849,0.395,0.0,0.222,0.476,7.5803,7.9844,7.2086
18850,0.437,0.0,0.222,0.476,7.8538,8.0972,7.2133
18851,0.4795,0.0,0.222,0.476,8.0021,8.3476,7.2163
18852,0.521,0.0,0.222,0.476,8.1054,8.5515,7.2191
18853,0.5632,0.0,0.222,0.476,8.0293,8.687,7.2217
18854,0.6055,0.0,0.222,0.476,7.9314,8.7594,7.2259
18855,0.6475,0.0,0.222,0.476,7.9842,8.7262,7.2286
18856,0.6898,0.0,0.222,0.476,8.5307,8.4818,7.2313
18857,0.7315,0.0,0.222,0.476,9.5047,7.987,7.2231
18858,0.774,0.0,0.222,0.476,9.3284,7.427,7.2142
18859,0.8155,0.0,0.222,0.476,8.8427,6.8796,7.2068
18860,0.8582,0.0,0.222,0.476,8.3658,6.3614,7.1975
18861,0.9,0.0,0.222,0.476,7.7849,5.9069,7.1898
18862,0.942,0.0,0.222,0.476,7.0644,5.561,7.1826
18863,0.9845,0.0,0.222,0.476,6.5355,5.317,7.178
18864,0.016,0.0,0.259,0.238,5.9683,5.258,7.171
18865,0.0582,0.0,0.259,0.238,5.5584,5.4311,7.1622
18866,0.1005,0.0,0.259,0.238,5.2566,5.7739,7.1538
18867,0.1423,0.0,0.259,0.238,5.0581,6.2167,7.1471
18868,0.1847,0.0,0.259,0.238,4.9893,6.7129,7.1404
18869,0.2265,0.0,0.259,0.238,5.0711,7.2136,7.1352
18870,0.269,0.0,0.259,0.238,5.6146,7.64,7.1273
18871,0.3105,0.0,0.259,0.238,6.5971,7.889,7.1182
18872,0.353,0.0,0.259,0.238,7.3134,8.009,7.1109
18873,0.395,0.0,0.259,0.238,7.7149,8.0644,7.1044
18874,0.437,0.0,0.259,0.238,7.9666,8.1692,7.0958
18875,0.4795,0.0,0.259,0.238,8.0752,8.375,7.0867
18876,0.521,0.0,0.259,0.238,8.1731,8.5319,7.0768
18877,0.5632,0.0,0.259,0.238,8.0909,8.6276,7.0665
18878,0.6055,0.0,0.259,0.238,8.0335,8.6456,7.0542
18879,0.6475,0.0,0.259,0.238,8.0473,8.5713,7.0428
18880,0.6898,0.0,0.259,0.238,8.5953,8.2871,7.0258
18881,0.7315,0.0,0.259,0.238,9.3097,7.8065,7.01
18882,0.774,0.0,0.259,0.238,9.115,7.2538,6.9971
18883,0.8155,0.0,0.259,0.238,8.6645,6.701,6.9836
18884,0.8582,0.0,0.259,0.238,8.1417,6.1868,6.9714
18885,0.9,0.0,0.259,0.238,7.6013,5.7359,6.9587
18886,0.942,0.0,0.259,0.238,6.89,5.3926,6.9499
18887,0.9845,0.0,0.259,0.238,6.4261,5.1458,6.9496
18888,0.016,0.0,0.296,0.524,5.7993,5.0834,6.953
18889,0.0582,0.0,0.296,0.524,5.3476,5.2551,6.9554
18890,0.1005,0.0,0.296,0.524,5.0562,5.6023,6.9555
18891,0.1423,0.0,0.296,0.524,4.896,6.0461,6.9538
18892,0.1847,0.0,0.296,0.524,4.8302,6.5343,6.9508
18893,0.2265,0.0,0.296,0.524,4.9453,7.0196,6.9427
18894,0.269,0.0,0.296,0.524,5.4249,7.4379,6.9235
18895,0.3105,0.0,0.296,0.524,6.3779,7.6823,6.8809
18896,0.353,0.0,0.296,0.524,7.1397,7.7822,6.8234
18897,0.395,0.0,0.296,0.524,7.5585,7.8179,6.7696
18898,0.437,0.0,0.296,0.524,7.7593,7.8894,6.7254
18899,0.4795,0.0,0.296,0.524,7.8572,8.0684,6.6865
18900,0.521,0.0,0.296,0.524,7.9348,8.2133,6.6496
18901,0.5632,0.0,0.296,0.524,7.8442,8.2962,6.6146
18902,0.6055,0.0,0.296,0.524,7.739,8.3141,6.5791
18903,0.6475,0.0,0.296,0.524,7.7727,8.2349,6.5429
18904,0.6898,0.0,0.296,0.524,8.1884,7.9835,6.5049
18905,0.7315,0.0,0.296,0.524,8.9311,7.5645,6.4728
18906,0.774,0.0,0.296,0.524,8.8045,7.0773,6.4432
18907,0.8155,0.0,0.296,0.524,8.3414,6.588,6.4129
18908,0.8582,0.0,0.296,0.524,7.8469,6.1233,6.3832
18909,0.9,0.0,0.296,0.524,7.2973,5.7162,6.3573
18910,0.942,0.0,0.296,0.524,6.6797,5.3961,6.3388
18911,0.9845,0.0,0.296,0.524,6.4173,5.1182,6.3237
18912,0.016,1.0,0.444,0.619,5.8811,4.9654,6.3142
18913,0.0582,1.0,0.444,0.619,5.4058,4.9572,6.3061
18914,0.1005,1.0,0.444,0.619,5.0585,5.0738,6.2977
18915,0.1423,1.0,0.444,0.619,4.8551,5.3095,6.2882
18916,0.1847,1.0,0.444,0.619,4.7587,5.6325,6.2787
18917,0.2265,1.0,0.444,0.619,4.7499,5.9948,6.2678
18918,0.269,1.0,0.444,0.619,4.9644,6.3426,6.2524
18919,0.3105,1.0,0.444,0.619,5.3564,6.6169,6.2295
18920,0.353,1.0,0.444,0.619,5.7584,6.8052,6.1983
18921,0.395,1.0,0.444,0.619,6.2689,6.9109,6.1628
18922,0.437,1.0,0.444,0.619,6.6969,7.0075,6.1338
